source,target,weight
El Carmen De Bolívar,Zambrano,33
El Carmen De Bolívar,Buenavista,46
El Carmen De Bolívar,Salamina,92
El Carmen De Bolívar,Chimá,89
El Carmen De Bolívar,Chinú,82
El Carmen De Bolívar,San Andrés Sotavento,76
El Carmen De Bolívar,San Bernardo Del Viento,99
El Carmen De Bolívar,Ovejas,19
El Carmen De Bolívar,Chibolo,78
El Carmen De Bolívar,El Piñon,82
El Carmen De Bolívar,Nueva Granada,80
El Carmen De Bolívar,Pedraza,56
El Carmen De Bolívar,Pijiño Del Carmen,85
El Carmen De Bolívar,Pivijay,99
El Carmen De Bolívar,Plato,56
El Carmen De Bolívar,San Sebastián De Buenavista,99
El Carmen De Bolívar,San Zenón,86
El Carmen De Bolívar,Santa Ana,74
El Carmen De Bolívar,Santa Bárbara De Pinto,55
El Carmen De Bolívar,Tenerife,35
El Carmen De Bolívar,Zapayán,66
El Carmen De Bolívar,Chalán,27
El Carmen De Bolívar,Coloso,33
El Carmen De Bolívar,Corozal,47
El Carmen De Bolívar,Coveñas,66
El Carmen De Bolívar,El Roble,68
El Carmen De Bolívar,Galeras,62
El Carmen De Bolívar,Los Palmitos,40
El Carmen De Bolívar,Morroa,42
El Carmen De Bolívar,Palmito,62
El Carmen De Bolívar,Sampués,66
El Carmen De Bolívar,San Benito Abad,87
El Carmen De Bolívar,San Juan De Betulia,48
El Carmen De Bolívar,San Luis De Sincé,55
El Carmen De Bolívar,San Onofre,62
El Carmen De Bolívar,Santiago De Tolú,54
El Carmen De Bolívar,Sincelejo,55
El Carmen De Bolívar,Tolú Viejo,45
El Guamo,Mahates,28
El Guamo,María La Baja,40
El Guamo,San Cristóbal,41
El Guamo,San Estanislao,45
El Guamo,San Fernando,66
El Guamo,San Juan Nepomuceno,14
El Guamo,Santa Catalina,75
El Guamo,Soplaviento,37
El Guamo,Talaigua Nuevo,88
El Guamo,Turbaco,58
El Guamo,Turbaná,56
El Guamo,Zambrano,36
El Guamo,Buenavista,78
El Guamo,Salamina,54
El Guamo,Ovejas,57
El Guamo,Algarrobo,96
El Guamo,Chibolo,51
El Guamo,El Piñon,44
El Guamo,Nueva Granada,68
El Guamo,Pedraza,18
El Guamo,Pijiño Del Carmen,96
El Guamo,Pivijay,62
El Guamo,Plato,49
El Guamo,Remolino,79
El Guamo,Sabanas De San Angel,83
El Guamo,Santa Ana,90
El Guamo,Santa Bárbara De Pinto,72
El Guamo,Tenerife,19
El Guamo,Zapayán,32
El Guamo,Chalán,63
El Guamo,Coloso,69
El Guamo,Corozal,86
El Guamo,Galeras,96
El Guamo,Los Palmitos,78
El Guamo,Morroa,80
El Guamo,Palmito,99
El Guamo,San Juan De Betulia,86
El Guamo,San Luis De Sincé,91
El Guamo,San Onofre,62
El Guamo,Santiago De Tolú,87
El Guamo,Sincelejo,93
El Guamo,Tolú Viejo,81
El Peñón,Arcabuco,64
El Peñón,Boyacá,94
El Peñón,Chiquinquirá,53
El Peñón,Chíquiza,73
El Peñón,Chitaraque,57
El Peñón,Chivatá,94
El Peñón,Cómbita,81
El Peñón,Coper,68
El Peñón,Cucaita,80
El Peñón,Gachantivá,58
El Peñón,Jenesano,99
El Peñón,Maripí,59
El Peñón,Moniquirá,49
El Peñón,Motavita,80
El Peñón,Muzo,64
El Peñón,Nuevo Colón,96
El Peñón,Oicatá,89
El Peñón,Otanche,49
El Peñón,Paipa,95
El Peñón,Pauna,43
El Peñón,Puerto Boyacá,53
El Peñón,Quípama,64
El Peñón,Ráquira,73
El Peñón,Saboyá,47
El Peñón,Sáchica,71
El Peñón,Samacá,82
El Peñón,San José De Pare,44
El Peñón,San Miguel De Sema,66
El Peñón,San Pablo De Borbur,49
El Peñón,Santa Sofía,55
El Peñón,Santana,50
El Peñón,Sora,78
El Peñón,Soracá,95
El Peñón,Sotaquirá,81
El Peñón,Sutamarchán,60
El Peñón,Tinjacá,63
El Peñón,Togüí,51
El Peñón,Tunja,88
El Peñón,Tununguá,40
El Peñón,Turmequé,98
El Peñón,Tuta,94
El Peñón,Ventaquemada,89
El Peñón,Villa De Leyva,67
El Peñón,Albania,36
El Peñón,La Paz,39
El Peñón,Cabrera,94
El Peñón,Carmen De Carupa,81
El Peñón,Cucunubá,94
El Peñón,Fúquene,76
El Peñón,Guachetá,82
El Peñón,La Palma,94
El Peñón,Lenguazaque,89
El Peñón,Paime,82
El Peñón,Simijaca,65
El Peñón,Susa,71
El Peñón,Sutatausa,93
El Peñón,Tausa,98
El Peñón,Topaipí,92
El Peñón,Villa De San Diego De Ubate,86
El Peñón,Villagómez,94
El Peñón,Yacopí,74
El Peñón,Aguada,46
El Peñón,Charalá,83
El Peñón,Chima,68
El Peñón,Chipatá,33
El Peñón,Cimitarra,41
El Peñón,Confines,81
El Peñón,Contratación,51
El Peñón,El Carmen De Chucurí,82
El Peñón,El Guacamayo,51
El Peñón,Encino,92
El Peñón,Florián,33
El Peñón,Galán,93
El Peñón,Gambita,70
El Peñón,Guapotá,72
El Peñón,Guavatá,28
El Peñón,Güepsa,41
El Peñón,Hato,82
El Peñón,Jesús María,28
El Peñón,La Belleza,25
El Peñón,Landázuri,35
El Peñón,Ocamonte,94
El Peñón,Oiba,74
El Peñón,Palmar,86
El Peñón,Palmas Del Socorro,79
El Peñón,Páramo,90
El Peñón,Pinchote,96
El Peñón,Puente Nacional,36
El Peñón,Puerto Parra,64
El Peñón,San Benito,47
El Peñón,Santa Helena Del Opón,44
El Peñón,Simacota,76
El Peñón,Socorro,85
El Peñón,Suaita,63
El Peñón,Valle De San José,98
El Peñón,Vélez,29
Hatillo De Loba,Magangué,82
Hatillo De Loba,Margarita,32
Hatillo De Loba,Mompós,57
Hatillo De Loba,Montecristo,85
Hatillo De Loba,Norosí,53
Hatillo De Loba,Pinillos,37
Hatillo De Loba,Regidor,36
Hatillo De Loba,Río Viejo,58
Hatillo De Loba,San Martín De Loba,4
Hatillo De Loba,Talaigua Nuevo,71
Hatillo De Loba,Tiquisio,57
Hatillo De Loba,Aguachica,93
Hatillo De Loba,Astrea,60
Hatillo De Loba,Chimichagua,42
Hatillo De Loba,Chiriguaná,68
Hatillo De Loba,Curumaní,64
Hatillo De Loba,El Paso,85
Hatillo De Loba,Gamarra,80
Hatillo De Loba,González,99
Hatillo De Loba,La Gloria,48
Hatillo De Loba,Pailitas,56
Hatillo De Loba,Pelaya,51
Hatillo De Loba,Tamalameque,32
Hatillo De Loba,Ariguaní,93
Hatillo De Loba,El Banco,12
Hatillo De Loba,Nueva Granada,99
Hatillo De Loba,Pijiño Del Carmen,58
Hatillo De Loba,San Sebastián De Buenavista,43
Hatillo De Loba,San Zenón,56
Hatillo De Loba,Santa Ana,67
Hatillo De Loba,Santa Bárbara De Pinto,86
Hatillo De Loba,Convención,96
Hatillo De Loba,El Carmen,81
Hatillo De Loba,Majagual,84
Magangué,Margarita,55
Magangué,Mompós,25
Magangué,Pinillos,53
Magangué,San Jacinto Del Cauca,98
Magangué,San Juan Nepomuceno,94
Magangué,San Martín De Loba,86
Magangué,Talaigua Nuevo,27
Magangué,Tiquisio,92
Magangué,Zambrano,66
Magangué,Buenavista,27
Magangué,Astrea,98
Magangué,Chimá,94
Magangué,Chinú,65
Magangué,Sahagún,81
Magangué,San Andrés Sotavento,78
Magangué,Ovejas,62
Magangué,El Banco,92
Magangué,Nueva Granada,85
Magangué,Pijiño Del Carmen,43
Magangué,Plato,72
Magangué,San Sebastián De Buenavista,50
Magangué,San Zenón,34
Magangué,Santa Ana,32
Magangué,Santa Bárbara De Pinto,33
Magangué,Tenerife,84
Magangué,Caimito,52
Magangué,Chalán,74
Magangué,Coloso,75
Magangué,Corozal,57
Magangué,Coveñas,97
Magangué,El Roble,43
Magangué,Galeras,27
Magangué,Guaranda,82
Magangué,Los Palmitos,57
Magangué,Majagual,64
Magangué,Morroa,64
Magangué,Palmito,84
Magangué,Sampués,60
Magangué,San Benito Abad,34
Magangué,San Juan De Betulia,49
Magangué,San Luis De Sincé,37
Magangué,San Marcos,64
Magangué,Santiago De Tolú,95
Magangué,Sincelejo,72
Magangué,Tolú Viejo,78
Mahates,María La Baja,26
Mahates,San Cristóbal,28
Mahates,San Estanislao,22
Mahates,San Fernando,38
Mahates,San Juan Nepomuceno,26
Mahates,Santa Catalina,54
Mahates,Soplaviento,20
Mahates,Turbaco,30
Mahates,Turbaná,28
Mahates,Zambrano,62
Mahates,Buenavista,96
Mahates,Salamina,56
Mahates,Ovejas,67
Mahates,Chibolo,75
Mahates,El Piñon,48
Mahates,Nueva Granada,96
Mahates,Pedraza,30
Mahates,Pivijay,71
Mahates,Plato,77
Mahates,Remolino,84
Mahates,Santa Bárbara De Pinto,97
Mahates,Tenerife,47
Mahates,Zapayán,52
Mahates,Chalán,67
Mahates,Coloso,72
Mahates,Corozal,94
Mahates,Coveñas,96
Mahates,Los Palmitos,87
Mahates,Morroa,87
Mahates,Palmito,99
Mahates,San Juan De Betulia,96
Mahates,San Onofre,38
Mahates,Santiago De Tolú,83
Mahates,Sincelejo,97
Mahates,Tolú Viejo,83
Margarita,Mompós,30
Margarita,Montecristo,96
Margarita,Norosí,76
Margarita,Pinillos,34
Margarita,Regidor,68
Margarita,Río Viejo,82
Margarita,San Martín De Loba,36
Margarita,Talaigua Nuevo,39
Margarita,Tiquisio,74
Margarita,Zambrano,86
Margarita,Buenavista,77
Margarita,Astrea,51
Margarita,Bosconia,98
Margarita,Chimichagua,52
Margarita,Chiriguaná,79
Margarita,Curumaní,82
Margarita,El Paso,81
Margarita,La Gloria,80
Margarita,Pailitas,82
Margarita,Pelaya,83
Margarita,Tamalameque,62
Margarita,Ariguaní,76
Margarita,El Banco,39
Margarita,Nueva Granada,72
Margarita,Pijiño Del Carmen,26
Margarita,Plato,76
Margarita,Sabanas De San Angel,97
Margarita,San Sebastián De Buenavista,11
Margarita,San Zenón,24
Margarita,Santa Ana,35
Margarita,Santa Bárbara De Pinto,54
Margarita,Caimito,99
Margarita,El Roble,99
Margarita,Galeras,83
Margarita,Majagual,81
Margarita,San Benito Abad,84
Margarita,San Luis De Sincé,92
María La Baja,San Cristóbal,55
María La Baja,San Estanislao,45
María La Baja,San Fernando,46
María La Baja,San Juan Nepomuceno,28
María La Baja,Santa Catalina,74
María La Baja,Soplaviento,47
María La Baja,Turbaco,39
María La Baja,Turbaná,30
María La Baja,Zambrano,63
María La Baja,Buenavista,83
María La Baja,Salamina,82
María La Baja,San Andrés Sotavento,94
María La Baja,San Bernardo Del Viento,96
María La Baja,Ovejas,50
María La Baja,Chibolo,92
María La Baja,El Piñon,73
María La Baja,Pedraza,52
María La Baja,Pivijay,96
María La Baja,Plato,83
María La Baja,Santa Bárbara De Pinto,92
María La Baja,Tenerife,54
María La Baja,Zapayán,71
María La Baja,Chalán,45
María La Baja,Coloso,49
María La Baja,Corozal,73
María La Baja,Coveñas,70
María La Baja,El Roble,98
María La Baja,Galeras,96
María La Baja,Los Palmitos,66
María La Baja,Morroa,65
María La Baja,Palmito,74
María La Baja,Sampués,91
María La Baja,San Juan De Betulia,77
María La Baja,San Luis De Sincé,87
María La Baja,San Onofre,25
María La Baja,Santiago De Tolú,56
María La Baja,Sincelejo,74
María La Baja,Tolú Viejo,59
Mompós,Montecristo,94
Mompós,Norosí,87
Mompós,Pinillos,35
Mompós,Regidor,92
Mompós,Río Viejo,94
Mompós,San Martín De Loba,62
Mompós,Talaigua Nuevo,19
Mompós,Tiquisio,79
Mompós,Zambrano,71
Mompós,Buenavista,48
Mompós,Astrea,75
Mompós,Chimichagua,82
Mompós,Tamalameque,90
Mompós,Chinú,91
Mompós,Ovejas,81
Mompós,Ariguaní,91
Mompós,El Banco,67
Mompós,Nueva Granada,75
Mompós,Pijiño Del Carmen,23
Mompós,Plato,69
Mompós,San Sebastián De Buenavista,25
Mompós,San Zenón,13
Mompós,Santa Ana,19
Mompós,Santa Bárbara De Pinto,35
Mompós,Tenerife,89
Mompós,Caimito,72
Mompós,Chalán,95
Mompós,Coloso,97
Mompós,Corozal,82
Mompós,El Roble,69
Mompós,Galeras,53
Mompós,Guaranda,87
Mompós,Los Palmitos,81
Mompós,Majagual,67
Mompós,Morroa,88
Mompós,Sampués,86
Mompós,San Benito Abad,56
Mompós,San Juan De Betulia,74
Mompós,San Luis De Sincé,62
Mompós,San Marcos,82
Mompós,Sincelejo,97
Montecristo,Norosí,42
Montecristo,Pinillos,63
Montecristo,Regidor,84
Montecristo,Río Viejo,44
Montecristo,San Jacinto Del Cauca,27
Montecristo,San Martín De Loba,85
Montecristo,Santa Rosa Del Sur,59
Montecristo,Simití,75
Montecristo,Tiquisio,29
Montecristo,Aguachica,94
Montecristo,Gamarra,83
Montecristo,La Gloria,82
Montecristo,Ayapel,63
Montecristo,La Apartada,98
Montecristo,El Banco,95
Montecristo,Caimito,89
Montecristo,Guaranda,37
Montecristo,Majagual,40
Montecristo,San Benito Abad,92
Montecristo,San Marcos,82
Morales,Santa Rosa,32
Morales,Almaguer,96
Morales,Buenos Aires,70
Morales,Cajibío,14
Morales,Caldono,16
Morales,Caloto,43
Morales,Corinto,61
Morales,Inzá,65
Morales,Jambaló,34
Morales,La Sierra,65
Morales,Miranda,70
Morales,Padilla,62
Morales,Paez,26
Morales,Patía,81
Morales,Piendamó,8
Morales,Popayán,34
Morales,Puerto Tejada,57
Morales,Puracé,57
Morales,Rosas,55
Morales,Santander De Quilichao,29
Morales,Silvia,32
Morales,Sotará,58
Morales,Suárez,32
Morales,Timbío,42
Morales,Timbiquí,89
Morales,Toribio,45
Morales,Totoró,41
Morales,Villa Rica,50
Morales,Isnos,83
Morales,La Argentina,95
Morales,La Plata,91
Morales,Nátaga,94
Morales,Saladoblanco,82
Morales,California,24
Morales,San Pedro,77
Morales,Cali,77
Morales,Calima,81
Morales,Dagua,99
Morales,Florida,76
Morales,Jamundí,51
Morales,Palmira,93
Morales,Pradera,89
Morales,Yumbo,92
Norosí,Pinillos,52
Norosí,Regidor,42
Norosí,Río Viejo,6
Norosí,San Jacinto Del Cauca,68
Norosí,San Martín De Loba,51
Norosí,Santa Rosa Del Sur,57
Norosí,Simití,70
Norosí,Tiquisio,16
Norosí,Aguachica,61
Norosí,Chimichagua,90
Norosí,Gamarra,49
Norosí,González,84
Norosí,La Gloria,39
Norosí,Pailitas,81
Norosí,Pelaya,62
Norosí,Río De Oro,84
Norosí,Tamalameque,60
Norosí,El Banco,59
Norosí,San Sebastián De Buenavista,87
Norosí,San Zenón,93
Norosí,Convención,94
Norosí,El Carmen,82
Norosí,Ocaña,90
Norosí,Guaranda,73
Norosí,Majagual,66
Pinillos,Regidor,63
Pinillos,Río Viejo,58
Pinillos,San Jacinto Del Cauca,75
Pinillos,San Martín De Loba,41
Pinillos,Talaigua Nuevo,54
Pinillos,Tiquisio,44
Pinillos,Buenavista,80
Pinillos,Astrea,84
Pinillos,Chimichagua,76
Pinillos,Gamarra,96
Pinillos,La Gloria,71
Pinillos,Pailitas,92
Pinillos,Pelaya,84
Pinillos,Tamalameque,68
Pinillos,Ayapel,96
Pinillos,El Banco,49
Pinillos,Pijiño Del Carmen,51
Pinillos,San Sebastián De Buenavista,41
Pinillos,San Zenón,43
Pinillos,Santa Ana,53
Pinillos,Santa Bárbara De Pinto,70
Pinillos,Caimito,78
Pinillos,El Roble,90
Pinillos,Galeras,78
Pinillos,Guaranda,67
Pinillos,Majagual,48
Pinillos,San Benito Abad,68
Pinillos,San Luis De Sincé,88
Pinillos,San Marcos,82
Regidor,Río Viejo,42
Regidor,San Martín De Loba,31
Regidor,Santa Rosa Del Sur,87
Regidor,Simití,94
Regidor,Tiquisio,55
Regidor,Aguachica,58
Regidor,Astrea,86
Regidor,Chimichagua,56
Regidor,Chiriguaná,75
Regidor,Curumaní,61
Regidor,Gamarra,47
Regidor,González,63
Regidor,La Gloria,12
Regidor,Pailitas,38
Regidor,Pelaya,22
Regidor,Río De Oro,69
Regidor,Tamalameque,19
Regidor,El Banco,33
Regidor,Pijiño Del Carmen,94
Regidor,San Sebastián De Buenavista,79
Regidor,San Zenón,92
Regidor,Convención,63
Regidor,El Carmen,48
Regidor,El Tarra,89
Regidor,Hacarí,88
Regidor,Ocaña,80
Regidor,San Calixto,77
Regidor,Teorama,74
Regidor,Majagual,99
Río Viejo,San Jacinto Del Cauca,71
Río Viejo,San Martín De Loba,56
Río Viejo,Santa Rosa Del Sur,51
Río Viejo,Simití,63
Río Viejo,Tiquisio,21
Río Viejo,Aguachica,55
Río Viejo,Chimichagua,94
Río Viejo,Gamarra,43
Río Viejo,González,79
Río Viejo,La Gloria,38
Río Viejo,Pailitas,81
Río Viejo,Pelaya,62
Río Viejo,Río De Oro,79
Río Viejo,Tamalameque,61
Río Viejo,El Banco,63
Río Viejo,San Sebastián De Buenavista,93
Río Viejo,Convención,90
Río Viejo,El Carmen,79
Río Viejo,Ocaña,84
Río Viejo,San Calixto,99
Río Viejo,Guaranda,78
Río Viejo,Majagual,71
San Cristóbal,San Estanislao,15
San Cristóbal,San Fernando,44
San Cristóbal,San Juan Nepomuceno,49
San Cristóbal,Santa Catalina,36
San Cristóbal,Soplaviento,8
San Cristóbal,Turbaco,38
San Cristóbal,Turbaná,45
San Cristóbal,Zambrano,77
San Cristóbal,Salamina,31
San Cristóbal,Ovejas,93
San Cristóbal,Aracataca,98
San Cristóbal,Chibolo,69
San Cristóbal,El Piñon,26
San Cristóbal,El Retén,90
San Cristóbal,Nueva Granada,98
San Cristóbal,Pedraza,27
San Cristóbal,Pivijay,49
San Cristóbal,Plato,84
San Cristóbal,Puebloviejo,90
San Cristóbal,Remolino,58
San Cristóbal,Sitionuevo,76
San Cristóbal,Tenerife,59
San Cristóbal,Zapayán,45
San Cristóbal,Chalán,95
San Cristóbal,San Onofre,61
San Estanislao,San Fernando,29
San Estanislao,San Juan Nepomuceno,47
San Estanislao,Santa Catalina,32
San Estanislao,Soplaviento,10
San Estanislao,Turbaco,22
San Estanislao,Turbaná,30
San Estanislao,Zambrano,81
San Estanislao,Salamina,47
San Estanislao,Ovejas,90
San Estanislao,Chibolo,82
San Estanislao,El Piñon,42
San Estanislao,Pedraza,37
San Estanislao,Pivijay,65
San Estanislao,Plato,92
San Estanislao,Remolino,73
San Estanislao,Sitionuevo,89
San Estanislao,Tenerife,64
San Estanislao,Zapayán,58
San Estanislao,Chalán,88
San Estanislao,Coloso,93
San Estanislao,San Onofre,47
San Fernando,San Juan Nepomuceno,63
San Fernando,Santa Catalina,37
San Fernando,Soplaviento,39
San Fernando,Turbaco,8
San Fernando,Turbaná,16
San Fernando,Salamina,75
San Fernando,Ovejas,96
San Fernando,El Piñon,70
San Fernando,Pedraza,64
San Fernando,Pivijay,94
San Fernando,Tenerife,85
San Fernando,Zapayán,86
San Fernando,Chalán,90
San Fernando,Coloso,94
San Fernando,San Onofre,32
San Fernando,Santiago De Tolú,95
San Jacinto Del Cauca,Santa Rosa Del Sur,80
San Jacinto Del Cauca,Simití,95
San Jacinto Del Cauca,Tiquisio,54
San Jacinto Del Cauca,Ayapel,36
San Jacinto Del Cauca,La Apartada,71
San Jacinto Del Cauca,Planeta Rica,96
San Jacinto Del Cauca,Caimito,73
San Jacinto Del Cauca,Guaranda,17
San Jacinto Del Cauca,Majagual,34
San Jacinto Del Cauca,San Benito Abad,82
San Jacinto Del Cauca,San Marcos,64
San Juan Nepomuceno,Santa Catalina,80
San Juan Nepomuceno,Soplaviento,43
San Juan Nepomuceno,Talaigua Nuevo,87
San Juan Nepomuceno,Turbaco,55
San Juan Nepomuceno,Turbaná,50
San Juan Nepomuceno,Zambrano,37
San Juan Nepomuceno,Buenavista,70
San Juan Nepomuceno,Salamina,67
San Juan Nepomuceno,Ovejas,45
San Juan Nepomuceno,Chibolo,64
San Juan Nepomuceno,El Piñon,57
San Juan Nepomuceno,Nueva Granada,77
San Juan Nepomuceno,Pedraza,32
San Juan Nepomuceno,Pijiño Del Carmen,97
San Juan Nepomuceno,Pivijay,76
San Juan Nepomuceno,Plato,55
San Juan Nepomuceno,Remolino,93
San Juan Nepomuceno,Sabanas De San Angel,95
San Juan Nepomuceno,Santa Ana,89
San Juan Nepomuceno,Santa Bárbara De Pinto,70
San Juan Nepomuceno,Tenerife,25
San Juan Nepomuceno,Zapayán,46
San Juan Nepomuceno,Chalán,49
San Juan Nepomuceno,Coloso,55
San Juan Nepomuceno,Corozal,73
San Juan Nepomuceno,Coveñas,85
San Juan Nepomuceno,El Roble,94
San Juan Nepomuceno,Galeras,87
San Juan Nepomuceno,Los Palmitos,66
San Juan Nepomuceno,Morroa,67
San Juan Nepomuceno,Palmito,84
San Juan Nepomuceno,Sampués,92
San Juan Nepomuceno,San Juan De Betulia,74
San Juan Nepomuceno,San Luis De Sincé,81
San Juan Nepomuceno,San Onofre,52
San Juan Nepomuceno,Santiago De Tolú,72
San Juan Nepomuceno,Sincelejo,80
San Juan Nepomuceno,Tolú Viejo,67
San Martín De Loba,Talaigua Nuevo,75
San Martín De Loba,Tiquisio,57
San Martín De Loba,Aguachica,89
San Martín De Loba,Astrea,62
San Martín De Loba,Chimichagua,40
San Martín De Loba,Chiriguaná,67
San Martín De Loba,Curumaní,61
San Martín De Loba,El Paso,85
San Martín De Loba,Gamarra,77
San Martín De Loba,González,94
San Martín De Loba,La Gloria,43
San Martín De Loba,Pailitas,51
San Martín De Loba,Pelaya,47
San Martín De Loba,Tamalameque,28
San Martín De Loba,Ariguaní,95
San Martín De Loba,El Banco,9
San Martín De Loba,Pijiño Del Carmen,62
San Martín De Loba,San Sebastián De Buenavista,47
San Martín De Loba,San Zenón,60
San Martín De Loba,Santa Ana,72
San Martín De Loba,Santa Bárbara De Pinto,91
San Martín De Loba,Convención,91
San Martín De Loba,El Carmen,76
San Martín De Loba,Majagual,86
San Pablo,Belén,8
San Pablo,Palestina,98
San Pablo,Florencia,7
San Pablo,Almaguer,32
San Pablo,El Tambo,51
San Pablo,La Sierra,62
San Pablo,Mercaderes,22
San Pablo,Patía,51
San Pablo,Piamonte,97
San Pablo,Popayán,96
San Pablo,Puracé,89
San Pablo,Rosas,72
San Pablo,San Sebastián,32
San Pablo,Santacruz,89
San Pablo,Sotará,77
San Pablo,Timbío,86
San Pablo,Albán,88
San Pablo,San Bernardo,14
San Pablo,Isnos,88
San Pablo,Saladoblanco,98
San Pablo,San Agustín,74
San Pablo,Ancuyá,71
San Pablo,Arboleda,68
San Pablo,Buesaco,39
San Pablo,Chachagüí,41
San Pablo,Colón,53
San Pablo,Consaca,71
San Pablo,Contadero,99
San Pablo,Cumbitara,65
San Pablo,El Peñol,48
San Pablo,El Rosario,36
San Pablo,El Tablón De Gómez,28
San Pablo,Funes,88
San Pablo,Guaitarilla,84
San Pablo,Iles,97
San Pablo,Imués,87
San Pablo,La Cruz,8
San Pablo,La Florida,59
San Pablo,La Llanada,66
San Pablo,Leiva,50
San Pablo,Linares,66
San Pablo,Los Andes,60
San Pablo,Ospina,91
San Pablo,Pasto,58
San Pablo,Policarpa,50
San Pablo,Samaniego,74
San Pablo,San Lorenzo,29
San Pablo,San Pedro De Cartago,17
San Pablo,Sandoná,65
San Pablo,Sapuyes,97
San Pablo,Taminango,31
San Pablo,Tangua,76
San Pablo,Túquerres,93
San Pablo,Yacuanquer,74
San Pablo,Santiago,57
San Pablo,Mocoa,70
San Pablo,Sibundoy,49
San Pablo,Villagarzón,86
Santa Catalina,Soplaviento,38
Santa Catalina,Turbaco,38
Santa Catalina,Turbaná,50
Santa Catalina,Salamina,55
Santa Catalina,El Piñon,56
Santa Catalina,Pedraza,64
Santa Catalina,Pivijay,74
Santa Catalina,Remolino,74
Santa Catalina,Sitionuevo,78
Santa Catalina,Tenerife,94
Santa Catalina,Zapayán,80
Santa Catalina,San Onofre,68
Santa Rosa,Santa María,94
Santa Rosa,Buenos Aires,47
Santa Rosa,Cajibío,47
Santa Rosa,Caldono,20
Santa Rosa,Caloto,10
Santa Rosa,Corinto,28
Santa Rosa,Inzá,65
Santa Rosa,Jambaló,25
Santa Rosa,La Sierra,96
Santa Rosa,Miranda,37
Santa Rosa,Padilla,30
Santa Rosa,Paez,6
Santa Rosa,Piendamó,30
Santa Rosa,Popayán,62
Santa Rosa,Puerto Tejada,27
Santa Rosa,Puracé,79
Santa Rosa,Rosas,86
Santa Rosa,Santander De Quilichao,8
Santa Rosa,Silvia,41
Santa Rosa,Sotará,85
Santa Rosa,Suárez,35
Santa Rosa,Timbío,72
Santa Rosa,Toribio,18
Santa Rosa,Totoró,54
Santa Rosa,Villa Rica,22
Santa Rosa,Iquira,96
Santa Rosa,La Plata,88
Santa Rosa,Nátaga,84
Santa Rosa,Saladoblanco,97
Santa Rosa,Teruel,99
Santa Rosa,Tesalia,93
Santa Rosa,Restrepo,93
Santa Rosa,California,9
Santa Rosa,San Pedro,53
Santa Rosa,Rioblanco,89
Santa Rosa,Buenaventura,97
Santa Rosa,Cali,53
Santa Rosa,Calima,56
Santa Rosa,Dagua,80
Santa Rosa,El Cerrito,79
Santa Rosa,Florida,44
Santa Rosa,Ginebra,88
Santa Rosa,Guacarí,89
Santa Rosa,Jamundí,34
Santa Rosa,La Cumbre,80
Santa Rosa,Palmira,62
Santa Rosa,Pradera,56
Santa Rosa,Vijes,86
Santa Rosa,Yumbo,67
Santa Rosa Del Sur,Simití,15
Santa Rosa Del Sur,Tiquisio,62
Santa Rosa Del Sur,Aguachica,56
Santa Rosa Del Sur,Gamarra,54
Santa Rosa Del Sur,González,88
Santa Rosa Del Sur,La Gloria,77
Santa Rosa Del Sur,Pelaya,99
Santa Rosa Del Sur,Río De Oro,81
Santa Rosa Del Sur,San Alberto,75
Santa Rosa Del Sur,La Esperanza,87
Santa Rosa Del Sur,Ocaña,78
Santa Rosa Del Sur,Puerto Wilches,70
Santa Rosa Del Sur,Sabana De Torres,87
Santa Rosa Del Sur,Guaranda,95
Santa Rosa Del Sur,Majagual,99
Simití,Tiquisio,77
Simití,Aguachica,53
Simití,Gamarra,54
Simití,González,84
Simití,La Gloria,83
Simití,Río De Oro,76
Simití,San Alberto,61
Simití,Abrego,94
Simití,Cachirá,99
Simití,La Esperanza,72
Simití,Ocaña,70
Simití,Barrancabermeja,95
Simití,El Playón,92
Simití,Puerto Wilches,58
Simití,Sabana De Torres,71
Soplaviento,Turbaco,32
Soplaviento,Turbaná,38
Soplaviento,Zambrano,73
Soplaviento,Salamina,38
Soplaviento,Ovejas,87
Soplaviento,Chibolo,71
Soplaviento,El Piñon,32
Soplaviento,El Retén,97
Soplaviento,Nueva Granada,99
Soplaviento,Pedraza,27
Soplaviento,Pivijay,56
Soplaviento,Plato,83
Soplaviento,Puebloviejo,98
Soplaviento,Remolino,66
Soplaviento,Sitionuevo,84
Soplaviento,Tenerife,56
Soplaviento,Zapayán,47
Soplaviento,Chalán,88
Soplaviento,Coloso,92
Soplaviento,San Onofre,53
Talaigua Nuevo,Tiquisio,98
